id,name,title,author_fn,author_ln,description,digitized,source,image,related,datasource,license,downloaded,created,contact,creator,note
11859,Northern North America: Eskimo-Aleut: Time of Contact,Eskimo-Aleut in Northern North America at the Time of Contact,,,The polygons represent areas where Eskimo-Aleut languages were spoken when they were first encountered and knowledge of them was recorded. This original map was made by vectorizing data from the MultiTree language database and the Atlas of the World's Languages.,May 2010.,golla2007,,"This folder (Northern North America: Time of Contact) contains other maps
showing linguistic subgroups at the time of contact.  The maps may be 
overlaid on each other for a more complete picture.",,,,,,,
11861,Northern North America: Beothuk: Time of Contact,Beothuk in Northern North America at the Time of Contact,,,The polygons represent areas where Beothuk was spoken when it was first encountered and knowledge of it was recorded. This original map was made by vectorizing data from the MultiTree language database and the Atlas of the World's Languages.,May 2010.,golla2007,,"This folder (Northern North America: Time of Contact) contains other maps
showing linguistic subgroups at the time of contact.  The maps may be 
overlaid on each other for a more complete picture.",,,,,,,
11862,Northern North America: Haida: Time of Contact,Haida in Northern North America at the Time of Contact,,,The polygons represent areas where Haida languages were spoken when they were first encountered and knowledge of them was recorded. This original map was made by vectorizing data from the MultiTree language database and the Atlas of the World's Languages.,May 2010.,golla2007,,"This folder (Northern North America: Time of Contact) contains other maps
showing linguistic subgroups at the time of contact.  The maps may be 
overlaid on each other for a more complete picture.",,,,,,,
11863,Northern North America: Kootenai: Time of Contact,Kootenai in Northern North America at the Time of Contact,,,The polygons represent areas where Kootenai languages were spoken when they were first encountered and knowledge of them was recorded. This original map was made by vectorizing data from the MultiTree language database and the Atlas of the World's Languages.,May 2010.,golla2007,,This folder (Northern North America: Time of Contact) contains other maps showing linguistic subgroups at the time of contact.  The maps may be overlaid on each other for a more complete picture.,,,,,,,
11864,Northern North America: Na-Dene: Time of Contact,Na-Dene in Northern North America at the Time of Contact,,,The polygons represent areas where Na-Dene languages were spoken when they were first encountered and knowledge of them was recorded. This original map was made by vectorizing data from the MultiTree language database and the Atlas of the World's Languages.,May 2010.,golla2007,,"This folder, ""Northern North America: Time of Contact"", contains other maps showing linguistic subgroups at the time of contact.  The maps may be overlaid on each other for a more complete picture. In addition, the folder ""North America: Time of Contact"" contains a map showing the southern distribution of Na-Dene languages at the time of contact.",,,,,,,
11865,Northern North America: Salishan: Time of Contact,Salishan in Northern North America at the Time of Contact,,,The polygons represent areas where Salishan languages were spoken when they were first encountered and knowledge of them was recorded. This original map was made by vectorizing data from the MultiTree language database and the Atlas of the World's Languages.,May 2010.,golla2007,,"This folder, ""Northern North America: Time of Contact"", contains other maps showing linguistic subgroups at the time of contact.  The maps may be overlaid on each other for a more complete picture. In addition, the folder ""North America: Time of Contact"" contains a map showing the southern distribution of Salishan languages at the time of contact.",,,,,,,
11866,Northern North America: Siouan-Catawban: Time of Contact,Siouan-Catawban in Northern North America at the Time of Contact,,,The polygons represent areas where Sioan-Catawban languages were spoken when they were first encountered and knowledge of them was recorded. This original map was made by vectorizing data from the MultiTree language database and the Atlas of the World's Languages.,May 2010.,golla2007,,"This folder, ""Northern North America: Time of Contact"", contains other maps showing linguistic subgroups at the time of contact.  The maps may be overlaid on each other for a more complete picture. In addition, the folder ""North America: Time of Contact"" contains a map showing the southern distribution of Siouan-Catawban languages at the time of contact.",,,,,,,
303323,Asian Language Families,,,,,,,,,,,,,,,
11867,Northern North America: Tsimshianic: Time of Contact,Tsimshianic in Northern North America at the Time of Contact,,,The polygons represent areas where Tsimshianic languages were spoken when they were first encountered and knowledge of them was recorded. This original map was made by vectorizing data from the MultiTree language database and the Atlas of the World's Languages.,May 2010.,golla2007,,This folder (Northern North America: Time of Contact) contains other maps showing linguistic subgroups at the time of contact.  The maps may be overlaid on each other for a more complete picture.,,,,,,,
11868,Northern North America: Wakashan: Time of Contact,Wakashan in Northern North America at the Time of Contact,,,The polygons represent areas where Wakashan languages were spoken when they were first encountered and knowledge of them was recorded. This original map was made by vectorizing data from the MultiTree language database and the Atlas of the World's Languages.,May 2010.,golla2007,,"This folder, ""Northern North America: Time of Contact"", contains other maps showing linguistic subgroups at the time of contact.  The maps may be overlaid on each other for a more complete picture. In addition, the folder ""North America: Time of Contact"" contains a map showing the southern distribution of Wakashan languages at the time of contact.",,,,,,,
331015,Austronesian Languages' Map,,,,,,,,,,,,,,,
341787,North America: Consolidation of the Northern Iroquois,Consolidation of the Northern Iroquois,,,"This map shows the Northern Iroquois territory from c. 1000 and the consolidated Iroquois settlements from c. 1500. The Northern Iroquois around 1000 CE were distributed over Western Pennsylvania, New York and Southern Canada from the Upper Lawrence River to Lake Huron. In the following centuries the scattered Iroquois settlements contracted into thirteen tribal areas. This consolidation resulted from both periodic intertribal warfare and the development of agriculture. Trade routes linked the tribal areas and their villages. In a successful effort to halt intertribal conflict, around 1570, five central New York tribes - the Mohawk, Oneida, Onondoga, Cayuga and Seneca formed the Iroquois Confederacy (Flanders 1998: 17).",May 2010,flanders1998,NorthernIroquois/American migration.JPG,,,,,,,,
332610,"New Britain, 1947-1959. Ethnic groups.",,,,,,,,,,,,,,,
340378,Linguistic Survey of India: Dravidian Languages,,,,"The Linguistic Survey of India (LSI) was a survey of the languages of British India, conducted in the first several decades of the 20th century by the British Raj and directed by Irish linguist George A Grierson.
<p>
This particular map shows the languages and extent of the Dravidian family. In the original image, there appears to have been a coloring error, in which the colors in the legend do not match correctly with the regions on the map. We have restored what is, to our best knowledge, the correct correspondence.
<p>
On LSI maps of language families, such as this one, it is not always clear or consistent whether names refer to <i>languages</i> or <i>subgroups</i>. In our digitized versions, we have included the maximal language coding possible (i.e. if a name could refer to either a language or a subgroup, we include codes for both).",July 2012,grierson1903,LinguisticSurveyIndia/Dravidian.JPG,"This is a language family map. LL-MAP has digitized LSI maps for the following other language families, which you may want to overlay on this map for a more complete picture:
[Austro-Asiatic & Pronominalized Himalayan](ContributionTable#cldf:340620) |
[Dardic](ContributionTable#cldf:353501) |
[Indo-Aryan](ContributionTable#cldf:340282) |
[Siamese-Chinese](ContributionTable#cldf:355393) |
[Tibeto-Burman](ContributionTable#cldf:340668)

This map has a corresponding tree in MultiTree - see [Aryan (subtree of Indo-European): Grierson 1903](http://multitree.org/trees/Aryan%20(subtree%20of%20Indo-European)%3A%20Grierson%201903)",,,,,,,
331421,Sunda-Sahul-Wallacea: First Human Migration - LL-MAP,Sunda-Sahul-Wallacea Migration,,,"Migrations humaine à travers le sunda et le sahul. -60 à 50 000 années (Cagé). Human migration across Sunda to Sahul. 50,000-60,000 years ago.
		 
		Legend translation:  
		Terres emmergees lors du dernier maximum glaciaire. Land that emerged during the last glacial maximum. 
		Premieres migrations humaines -60 à 50 000 années. First human migration 50,000-60,000 years ago.",,[Wikimedia Commons](https://commons.wikimedia.org/wiki/File:Sunda-sahul-wallacea-migration.png),SSWMig/Sunda-sahul-wallacea-migration.png,,,"[GNU Free Documentation License](http://en.wikipedia.org/wiki/GNU_Free_Documentation_License)",,30 March 2008,,,
340742,Linguistic Survey of India: District of Sonthal Parganas,,,,"The Linguistic Survey of India (LSI) was a survey of the languages of British India, conducted in the first several decades of the 20th century by the British Raj and directed by Irish linguist George A Grierson. This particular map shows the confluence of speech areas of Indo-Aryan languages within the district of Sonthal Parganas. (Today this district is part of Jharkhand state, bordering Bihar and West Bengal.)",July 2012,grierson1903,LinguisticSurveyIndia/SonthalParganas.JPG,"The languages on this map are Indo-Aryan - see [Linguistic Survey of India: Indo-Aryan Languages](ContributionTable#cldf:340282).
<p>
For a map of all dialects of Bengali (not just those in the Sonthal Parganas), see [Linguistic Survey of India: Bengali Dialects](ContributionTable#cldf:340694).

This map has a corresponding tree in MultiTree - see [Aryan (subtree of Indo-European): Grierson 1903](http://multitree.org/trees/Aryan%20(subtree%20of%20Indo-European)%3A%20Grierson%201903)",,,,,,,
